benzagel 5% gel	0
benzocaine+menthol 100mg/3mg compound lozenge	0
benzoic acid product	0
benzoic acid+salicylic acid 6%/3% cream	0
benzoin compound 4.5% tincture	0
benzoyl perox+potass hydroxyquinoline sulph 5/0.5% lotio-gel	0
benzoyl perox+potassium hydroxyquin sulphate 10/0.5% crm	0
benztrone 1mg/1ml injection	0
benzylpenicillin	0
beojex 1.72g suppository	0
bephenium	0
berkaprine 50mg tablet	0
berkatens 40mg tablet	0
berkmycen 250mg tablet	0
berkolol 10mg tablet	0
berkozide 2.5mg tablet	0
berlind 75 retard 75mg m/r capsule	0
betadren 5mg tablet	0
betadur cr 160mg m/r capsule	0
betinex 1mg tablet	0
bextasol 100micrograms inhaler	0
bextra 10mg tablet	0
bextra 20mg tablet	0
bezagen xl 400mg m/r tablet	0
bicillin injection (pdr for recon)	0
bifonazole 1% cream	0
biomycin	0
bioplex 1% mouthwash granules	0
bioral 2% oral gel	0
biorphen 25mg/5ml elixir	0
biperiden	0
bipranix 5mg tablet	0
bismuth chelate	0
bismuth subgallate 300mg suppository bp	0
bj6 eye drops	0
blemix 100 tablet	0
blemix 50 tablet	0
blocadren 10mg tablet	0
bocosan mouthwash	0
bolvidon 10mg tablet	0
bradilan 250mg e/c tablet	0
bradosol lozenge	0
brasivol no.1 paste	0
brasivol no.2 paste	0
brasivol no.3 paste	0
bravit tablet	0
brelomax 2mg tablet	0
britaject 20mg/2ml injection	0
britcin 250mg capsule	0
britcin 500mg capsule	0
britiazim 60mg m/r tablet	0
britlofex 200micrograms tablet	0
broflex 5mg/5ml syrup	0
bromhexine hydrochloride	0
brompheniramine	0
bronchodil 20mg tablet	0
bronchodil 500micrograms inhaler	0
brovon inhalant	0
broxil 125mg/5ml syrup	0
broxil 250mg capsule	0
bss eye irrigation solution	0
bufexamac 5% cream	0
bufexamac product	0
buffered cream bp	0
burow's solution	0
buserelin product	0
busulfan	0
butacote 100mg e/c tablet	0
butadione	0
butazolidin 100mg tablet	0
butazone 100mg tablet	0
butethal	0
butobarbital	0
butobarbitone	0
butriptyline	0
butylscopolamine bromide	0
butyrophenone product	0
cafadol tablet	0
calabren 2.5mg tablet	0
caladryl cream	0
calamine+arachis oil 20.88/12.5% cream	0
calamine+coal tar ointment bp	0
calanif 5mg capsule	0
calazem 60mg m/r tablet	0
calciparine 5000iu/0.2ml prefilled syringe	0
calcipine 5mg capsule	0
calcitare 160iu injection (pdr for recon)+diluent	0
calgel dental gel	0
callusolve 25% paint	0
calpol 120mg/5ml paediatric s/f suspension	0
calpol 120mg/5ml paediatric suspension	0
calpol extra tablet	0
calpol fast melts 250mg oro-dispersible tablet	0
calpol six plus 250mg/5ml s/f suspension	0
calpol six plus 250mg/5ml suspension	0
calprofen 100mg/5ml s/f oral suspension	0
calsynar 100iu/1ml injection	0
calthor 125mg/5ml suspension	0
calthor 250mg tablet	0
calthor 250mg/5ml suspension	0
calthor 500mg tablet	0
cam 4mg/5ml s/f mixture	0
cam mixture	0
camoquin 200mg tablet	0
camsilon 10mg/1ml injection	0
cancidas 50mg infusion concentrate (pdr for recon)	0
cancidas 70mg infusion concentrate (pdr for recon)	0
canesten -1 500mg vaginal tablet	0
canesten fluconazole 150mg capsule	0
canesten oasis 4.4g/sachet powder	0
canesten oral & cream duo	0
canrenoate potassium	0
cantil 25mg tablet	0
cantil+phenobarbitone tablet	0
caplenal 100mg tablet	0
caplenal 300mg tablet	0
capreomycin	0
capsuvac capsule	0
capto-co 25mg/12.5mg tablet	0
caralpha 10/12.5mg tablet	0
carbachol	0
carbaglu 200mg dispersible tablet	0
carbalax 1.72g suppository	0
carbellon tablet	0
carbenicillin	0
carbo-cort cream	0
cardilate mr 10mg m/r tablet	0
care heartburn relief 10mg e/c tablet	0
carfecillin	0
carglumic acid	0
carisoma 350mg tablet	0
carisoprodol	0
carnitor 1g chewable tablet	0
cartrol 10mg tablet	0
cascor 2mg tablet	0
caspac xl 162.5mg m/r capsule	0
caspofungin	0
caspofungin msd 50mg infusion concentrate (pdr for recon)	0
caspofungin msd 70mg infusion concentrate (pdr for recon)	0
caved-s tablet	0
ccnu - lomustine	0
ccnu 10mg capsule	0
ccnu 40mg capsule	0
cdca - chenodeoxycholic acid	0
ce-cobalin syrup	0
cedax 180mg/5ml oral suspension	0
cedax 400mg capsule	0
cedax 90mg/5ml oral suspension	0
cedilanid 250micrograms tablet	0
cedocard-5 sublingual tablet	0
cefaclor product	0
cefamandole	0
cefizox 1g injection (pdr for recon)	0
cefizox 2g injection (pdr for recon)	0
cefizox 500mg injection (pdr for recon)	0
cefodizime	0
cefotaxime	0
cefoxitin	0
cefpirome	0
cefpodoxime	0
cefprozil	0
cefradine product	0
cefrom 1g injection (pdr for recon)	0
cefrom 2g injection (pdr for recon)	0
cefsulodin	0
ceftazidime	0
ceftibuten	0
ceftizoxime	0
ceftriaxone	0
cefuroxime+metronidazole	0
cefzil 250mg tablet	0
cefzil 250mg/5ml oral suspension	0
cefzil 500mg tablet	0
celance 50micrograms tablet	0
celbenin 1g injection	0
cellucon 500mg tablet	0
centrapryl 5 tablet	0
centrax 10mg tablet	0
centyl 2.5mg tablet	0
centyl k m/r tablet	0
cephalothin	0
cephamandole	0
cephamycin	0
cephazolin	0
ceplac 6mg tablet	0
ceporex 125mg/1.25ml paediatric drops	0
ceporex 125mg/5ml suspension	0
ceporex 125mg/5ml syrup	0
ceporex 1g tablet	0
ceporex 250mg tablet	0
ceporex 250mg/5ml suspension	0
ceporex 250mg/5ml syrup	0
ceporex 500mg capsule	0
ceporex 500mg tablet	0
ceporex 500mg/5ml syrup	0
cerebrovase 25mg tablet	0
cesamet 1mg capsule	0
cetyl dimethicone 5% bath oil	0
cetyl dimeticone 5% bath oil	0
chamomile extracts 10.5% ointment	0
chemocycline 125mg/5ml syrup	0
chemocycline 250mg tablet	0
chendol 125mg capsule	0
chenic acid	0
chenocedon 250mg capsule	0
chenodeoxycholic acid product	0
chenofalk 250mg capsule	0
cheracol elixir	0
chimax 250mg tablet	0
chinoform	0
chloramphenicol 10% ear drops	0
chloramphenicol 5% ear drops	0
chloramphenicol powder	0
chloramphenicol powder 5g	0
chloraseptic mouthwash+gargle	0
chloraseptic throat spray 100ml	0
chlormezanone	0
chloromycetin 1% eye ointment	0
chloromycetin 1% eye ointment 4g	0
chloromycetin 1.2g injection (pdr for recon)	0
chloromycetin 125mg/5ml suspension	0
chloromycetin 250mg capsule	0
chloromycetin 300mg injection (pdr for recon)	0
chloromycetin powder	0
chloromycetin powder 5g	0
chloromycetin redidrops 0.5% eye drops 5ml	0
chlorothiazide	0
chlorprothixene	0
chlortetracycline	0
chlorthalidone tablet+potassium m/r tablet 25mg/6.7mmol pack	0
chocovite 15micrograms tablet	0
choledyl 100mg tablet	0
cholemin 4g/sachet powder	0
choline magnesium trisalicylate	0
choline salicylate 8.7% oral gel	0
choline theophyllinate	0
chologon	0
choloxin 2mg tablet	0
chymocyclar capsule	0
chymoral 50,000au tablet	0
chymotrypsin product	0
cicatrin dusting powder	0
cicatrin powder spray	0
cidofovir	0
cidomycin 0.3% cream	0
cidomycin 0.3% ointment	0
cidomycin 160mg/2ml injection	0
cidomycin 20mg/2ml paediatric injection	0
cidomycin 80mg/2ml injection ampoule	0
cidomycin 80mg/2ml injection vial	0
cidomycin adult injectable 80mg/2ml injection ampoule	0
cidomycin adult injectable 80mg/2ml injection vial	0
cidomycin eye ointment	0
cidomycin eye/ear drops	0
cidomycin powder	0
cidomycin topical cream	0
cidomycin topical ointment	0
cinobac 500mg capsule	0
cinopal 300mg capsule	0
cinoxacin	0
ciproxin 100mg/50ml intravenous infusion	0
ciproxin 200mg/100ml intravenous infusion	0
ciproxin 400mg/200ml intravenous infusion	0
ciproxin 750mg tablet	0
cisapride	0
citrate 6.5% preservative-free eye drops	0
citrical 1.25g/sachet granules	0
claforan 1g infusion (pdr for recon) vial with connector	0
claforan 2g infusion (pdr for recon) vial with connector	0
claforan 2g injection (pdr for recon)	0
clear ear ear drops	0
clinitar cream	0
clinitar shampoo	0
clioquinol product	0
clioquinol+ascorbic acid 35mg/6mg lozenge	0
clivarine 1432iu/0.25ml prefilled syringe	0
cloburate eye drops	0
clofazimine	0
clofazimine product	0
clophene 50mg tablet	0
closteril 100 m/r tablet	0
cloxacillin	0
co-betaloc tablet	0
co-dergocrine	0
co-methiamol 100mg/500mg tablet	0
co-methiamol 250mg/500mg tablet	0
coal tar distillate 1.5% shampoo	0
coal tar distillate+soya oil 30/50% bath oil	0
coal tar solution+hydrocortisone 3%/0.25% cream	0
cobadex 0.5% cream	0
cobutolin 2mg tablet	0
codafen continus m/r tablet	0
cogentin 2mg tablet	0
colistimethate sodium 2million units inj (pdr for recon)	0
colistimethate sodium 500,000units injection (pdr for recon)	0
colistin sulphate 1.5million units tablet	0
colistin sulphate 250,000units/5ml syrup	0
colistin sulphate topical powder	0
colistin sulphomethate na 1million units inj (pdr for recon)	0
colistin sulphomethate sodium 500,000u injection powder	0
colomycin 250,000units/5ml syrup	0
colomycin 500,000units injection (pdr for recon)	0
coltec ec 400mg e/c tablet	0
colven 135mg granules	0
combantrin 125mg tablet	0
combidol tablet	0
combitens m/r capsule	0
comixco 160/800 tablet	0
comixco 80/400 dispersible tablet	0
comixco 80/400 tablet	0
comixco paediatric suspension	0
comox 240mg/5ml paediatric suspension	0
comox 480mg dispersible tablet	0
comox 480mg tablet	0
comploment continus 100mg m/r tablet	0
compound salicylic acid powder	0
compound tetracycline 300mg tablet	0
compound v liquid+pack	0
compound w liquid	0
comprecin 200mg tablet	0
concavit capsule	0
conova 30 tablet	0
contimin 2.5mg tablet	0
contraflam 250mg capsule	0
controvlar tablet	0
copholco linctus	0
copholcoids pastille	0
corgaretic 40mg tablet	0
coroday mr 20mg m/r tablet	0
cortelan 25mg tablet	0
cortenema 100mg/60ml enema	0
cortistab 5mg tablet	0
cortisyl 25mg tablet	0
cortucid eye ointment	0
corwin 200mg tablet	0
cosuric 100mg tablet	0
cosuric 300mg tablet	0
cosylan 13.5mg/5ml syrup	0
cotazym capsule	0
covonia night time formula syrup	0
cremalgin cream	0
crixivan 100mg capsule	0
crixivan 200mg capsule	0
crixivan 333mg capsule	0
crixivan 400mg capsule	0
cromogen 5mg inhaler	0
crotamiton 10% lotion	0
crystapen 1200mg injection (pdr for recon)	0
crystapen 12mg intrathecal injection	0
crystapen 1megaunit injection (pdr for recon)	0
crystapen 250mg/5ml syrup	0
crystapen 300mg injection	0
crystapen 3g injection	0
crystapen 600mg injection (pdr for recon)	0
crystapen 6g injection	0
crystapen v 125mg/5ml syrup	0
cupal verruca treatment ointment	0
cupanol paediatric 120mg/5ml s/f suspension	0
cupanol under six 120mg/5ml s/f suspension	0
cusilyn 2% eye drops	0
cx 1 spray	0
cx 2 spray	0
cyclandelate	0
cyclimorph 10 injection	0
cyclimorph 15 injection	0
cyclobarbitone	0
cyclobral 400mg capsule	0
cyclodox 100mg capsule	0
cyclofenil	0
cyclomin 100mg tablet	0
cyclomin 50mg tablet	0
cyclonamine	0
cyclosporin a	0
cymevene 250mg capsule	0
cymevene 500mg capsule	0
cyproterone acetate+ethinyloestradiol	0
cystagon 50mg capsule	0
cystemme 4g/sachet granules	0
cystoleve 4g/sachet powder	0
dactil 50mg tablet	0
daktarin 200mg/20ml intravenous infusion	0
daktarin 250mg tablet	0
daktarin twinpack 2% cream+powder	0
dalacin c 300mg/2ml injection	0
dalacin c 600mg/4ml injection	0
dalacin c 75mg/5ml paediatric suspension	0
daneral sa 75mg m/r tablet	0
danlax suspension	0
danthron	0
dantrium iv 20mg injection (pdr for recon)	0
dantron	0
daonil 5mg tablet	0
daranide 50mg tablet	0
daraprim 25mg tablet	0
davenol linctus	0
de-capeptyl sr 4.2mg injection (pdr for recon)+diluent	0
de-nol 120mg/5ml liquid	0
de-noltab 120mg tablet	0
deanase 10mg e/c tablet	0
debrisoquine	0
deca-durabolin 25mg/1ml oily injection	0
deca-durabolin 25mg/1ml syringe	0
decadron 500micrograms tablet	0
decaserpyl 5mg tablet	0
declinax 10mg tablet	0
decortisyl 5mg tablet	0
decubal clinic cream	0
defencin cp 40mg m/r capsule	0
delimon tablet	0
delta-phoricol 5mg tablet	0
deltalone 1mg tablet	0
deltastab 1mg tablet	0
delvas tablet	0
demecarium	0
demix 100 capsule	0
demix 50 capsule	0
demser 250mg capsule	0
dencyl spansule	0
dentomycin 10mg dental gel	0
depostat 200mg/2ml oily injection	0
dermablend leg and body buff cover cream	0
dermablend leg and body buff cover cream 64g	0
dermablend leg and body caramel cover cream	0
dermablend leg and body caramel cover cream 64g	0
dermablend leg and body golden cover cream	0
dermablend leg and body golden cover cream 64g	0
dermablend leg and body natural cover cream 64g	0
dermablend leg and body sand cover cream	0
dermablend leg and body sand cover cream 64g	0
dermacare cream 200ml	0
dermacare lotion 200ml	0
dermacare lotion 400ml	0
dermestril 25 patch	0
dermidex cream	0
desipramine	0
desonide	0
desoxymethasone	0
deteclo tablet	0
dexamethasone+tobramycin	0
dexfenfluramine	0
dexomon sr 75mg m/r tablet	0
dexsol 2mg/5ml oral solution	0
dextrolyte	0
dextromethorphan hydrobromide	0
dextropropoxyphene	0
df118 50mg/1ml injection	0
di-sipidin 30iu capsule	0
dia-tuss 10mg/5ml syrup	0
diabetamide 2.5mg tablet	0
diabinese 100mg tablet	0
diacetylmorphine	0
diagesil 100mg injection (pdr for recon)	0
diagesil 10mg injection (pdr for recon)	0
diagesil 30mg injection (pdr for recon)	0
diagesil 500mg injection (pdr for recon)	0
diagesil 5mg injection (pdr for recon)	0
diaglyk 80mg tablet	0
dialar 2mg/5ml syrup	0
diaphine 100mg injection (pdr for recon)	0
diaphine 10mg injection (pdr for recon)	0
diaphine 30mg injection (pdr for recon)	0
diaphine 500mg injection (pdr for recon)	0
diaphine 5mg injection (pdr for recon)	0
diaquitte 2mg capsule	0
diarphen tablet	0
diarrest liquid	0
diatensec 50mg tablet	0
diazemuls 10mg/2ml injection	0
dibenyline 10mg capsule	0
dicapen 1.5g injection	0
dicapen 3g injection	0
dicapen 750mg injection	0
diclozip-25 e/c tablet	0
dienestrol	0
difenor xl 100mg m/r tablet	0
diflucan 200mg/100ml intravenous infusion	0
diflucan 50mg/25ml intravenous infusion	0
diflucan 50mg/5ml oral suspension	0
digenac xl 100 m/r tablet	0
digitaline nativelle 100micrograms tablet	0
digitalis	0
dihydergot 1mg tablet	0
dihydroergotamine	0
dihydrotachysterol	0
dihydroxyphenylisatin	0
dijex liquid	0
diloxanide	0
diloxanide+metronidazole	0
dimelor 500mg tablet	0
dimethicone 1000+cetrimide 10%/0.3% cream	0
dimethicone+calamine+zinc oxide 20/1.5/7.5% cream	0
dimethindene	0
dimeticone+calamine+zinc oxide 20/1.5/7.5% cream	0
dimetriose 2.5mg capsule	0
dimotane 4mg tablet	0
dimotane co s/f elixir	0
dimotane expectorant elixir	0
dimotane plus elixir	0
dimotapp elixir	0
dimyril 40mg/5ml linctus	0
dinnefords teejel 8.7% oral gel	0
dinoprostone	0
dinoprostone product	0
diocaps 2mg capsule	0
dioctyl ear drops	0
diovol fruit flavour suspension	0
diphenoxylate	0
diphenylpyraline	0
dirythmin sa 150mg durule	0
disalcid 500mg capsule	0
disodium azodisalicylic acid	0
disodium enoxolone	0
disodium tiludronate	0
disogram sr 60mg m/r capsule	0
disprol junior 120mg soluble tablet	0
disprol paediatric 120mg/5ml s/f suspension	0
distaclor 125mg/5ml suspension	0
distaclor 250mg capsule	0
distaclor 250mg/5ml suspension	0
distaclor 500mg capsule	0
distaclor mr 500mg m/r tablet	0
distaquaine 250mg/5ml syrup	0
distaquaine v-k 125mg tablet	0
distaquaine v-k 125mg/5ml syrup	0
distaquaine v-k 250mg tablet	0
distaquaine v-k 62.5mg/5ml syrup	0
ditemic spansule	0
dithranol+salicylic acid 0.5/0.5% ointment	0
dithranol+salicylic acid+coal tar 0.11%/1.6%/1% ointment	0
dithranol+urea 0.1% cream	0
dithranol+urea 0.2% cream	0
dithrolan ointment	0
diuresal 40mg tablet	0
diuril 250mg/5ml oral suspension	0
doans backache pill	0
docusol 12.5mg/5ml paediatric solution	0
dolobid 250mg tablet	0
dolobis 250mg tablet	0
doloxene 65mg capsule	0
dome-acne application	0
dome-acne cream	0
dome-acne lotion	0
dome-cort 0.125% cream	0
domilium 10mg tablet	0
dopamet 125mg tablet	0
dothapax 25mg capsule	0
doxepin hydrochloride 5% cream	0
dozine 25mg/5ml syrup	0
dozol sugar free syrup	0
dreemon 25mg tablet	0
drogenil 250mg tablet	0
droleptan 10mg tablet	0
dromadol sr 200mg m/r tablet	0
dromadol sr 75mg m/r tablet	0
dromadol xl 150mg m/r tablet	0
dromadol xl 200mg m/r tablet	0
dromadol xl 300mg m/r tablet	0
dromadol xl 400mg m/r tablet	0
dromoran 2mg/1ml injection	0
dromoran [cns] 2mg/1ml injection	0
droperidol	0
drostanolone propionate	0
dryptal 40mg tablet	0
dubam cream	0
dubam spray	0
dulbalm cream	0
dulbalm cream 25g	0
dumicoat 50mg/g dental lacquer	0
duofilm paint	0
duogastrone 50mg tablet	0
durabolin 25mg/1ml syringe	0
duromorph 64mg/1ml m/r injection	0
dutonin 100mg tablet	0
duvadilan 20mg tablet	0
dynamin 10mg tablet	0
dynastat 40mg injection (pdr for recon)	0
dynastat 40mg injection (pdr for recon)+diluent	0
dynese orange flavour suspension	0
dysman-250 capsule	0
dyspamet chewtab 200mg chewable tablet	0
dytac 50mg capsule	0
ebretin 200mg capsule	0
ebufac 200mg tablet	0
econocil vk 125mg tablet	0
econocil vk 250mg capsule	0
econocil vk 250mg tablet	0
economycin 250mg capsule	0
economycin 250mg tablet	0
econosone 1mg tablet	0
ecopace 12.5mg tablet	0
ecostatin 1% powder	0
ecostatin 150mg pessary	0
ecostatin lotion	0
ecostatin twinpack	0
ecostatin-1 150mg pessary	0
ecothiopate	0
edecrin 50mg tablet	0
edrophonium	0
efalith 8% cream	0
efalith ointment	0
efamast 40 capsule	0
ehdp - etidronate disodium	0
elavil 10mg tablet	0
eldepryl 5mg tablet	0
eludril mouthwash	0
eludril oral spray	0
elyzol 1g suppository	0
elyzol 25% dental gel	0
elyzol 500mg suppository	0
elyzol 500mg/100ml intravenous infusion	0
emend 80mg capsule	0
emeside 250mg capsule	0
emetrol solution	0
emfib 300mg capsule	0
emtexate 10mg tablet	0
emtriva 200mg capsule	0
endoxana 10mg tablet	0
enduron 5mg tablet	0
enfuvirtide	0
eno original powder	0
enoxacin	0
enprin 75mg e/c tablet	0
entamizole tablet	0
enteromide 500mg tablet	0
entrolax constipation relief 5mg e/c tablet	0
epeg - etoposide	0
ephynal 3mg tablet	0
epifoam foam	0
epinastine	0
epinephrine eye drops	0
epival cr 300mg m/r tablet	0
epivir 10mg/ml oral solution	0
epogam 40mg capsule	0
eppy 1% eye drops	0
equagesic tablet	0
equanil 200mg tablet	0
equilon 135mg tablet	0
eradacin 150mg capsule	0
ergometrine	0
ergot alkaloid product	0
ertapenem	0
erycen 250mg e/c tablet	0
erycen 500mg e/c tablet	0
erymax sprinkle 125mg capsule	0
erymin 250mg/5ml s/f suspension	0
erynite	0
erythrolar 250mg tablet	0
erythrolar 250mg/5ml suspension	0
erythrolar 500mg tablet	0
erythroped 250mg/5ml suspension	0
erythroped 250mg/sachet granules	0
erythroped a 1g/sachet granules	0
erythroped forte 500mg/5ml suspension	0
erythroped forte 500mg/sachet granules	0
erythroped forte sf 500mg/5ml s/f suspension	0
erythroped pi 125mg/5ml suspension	0
erythroped pi 125mg/sachet granules	0
erythroped pi sf 125mg/5ml suspension	0
erythroped sf 250mg/5ml suspension	0
erythrosine 6mg tablet	0
esbatal 10mg tablet	0
eserine sulphate 1.0% eye drops	0
esidrex 25mg tablet	0
esidrex k tablet	0
eskamel cream	0
eskazole 400mg tablet	0
eskornade spansule	0
estracyt 140mg capsule	0
estradurin 40mg injection (pdr for recon)+diluent	0
etacrynic acid product	0
ethacrynate sodium	0
ethacrynic acid	0
ethacrynic acid 50mg tablet	0
ethacrynic acid product	0
ethambutol hcl+isoniazid	0
ethamsylate product	0
ethimil mr 240 m/r tablet	0
ethinylestradiol+gestodene 20micrograms/75micrograms tablet	0
ethinylestradiol+norelgestromin 600mcg/6mg transdermal patch	0
ethinylestradiol+norgestimate 35mcg/250mcg tablet	0
ethinyloestradiol+desogestrel 20mcg/150mcg tablet	0
ethinyloestradiol+ethynodiol diacetate 30mcg/2mg tablet	0
ethinyloestradiol+norgestimate 35mcg/250mcg tablet	0
ethmozine 200mg tablet	0
ethynodiol diacetate	0
etoposide product	0
etretinate	0
eudemine 50mg tablet	0
euglucon 2.5mg tablet	0
euhypnos 10mg/5ml oral solution	0
eumon 40 xl m/r tablet	0
evadyne 25mg tablet	0
evoxin 10mg tablet	0
exirel 10mg capsule	0
exolan cream	0
expelix elixir	0
expulin decongestant paediatric linctus	0
expulin decongestant paediatric s/f linctus	0
expulin dry cough s/f linctus	0
expulin s/f linctus	0
expurhin paediatric linctus	0
exterol ear drops	0
extil compound linctus	0
fabahistin 50mg tablet	0
fabrol 200mg/sachet granules	0
famciclovir product	0
famvir 125mg tablet	0
famvir 500mg tablet	0
fanalgic 125mg/5ml syrup	0
fanalgic 500mg tablet	0
fareston 60mg tablet	0
farlutal 100mg tablet	0
fasigyn 1.6g/800ml intravenous infusion	0
fasigyn 800mg/400ml intravenous infusion	0
fe-cap 565mg capsule	0
fe-cap c capsule	0
fectrim 120mg paediatric tablet	0
fectrim 80mg/400mg tablet	0
fectrim forte 160mg/800mg dispersible tablet	0
fefol z spansule	0
felicium 20mg capsule	0
fenbuzip 300mg tablet	0
fenfluramine	0
fenoket 200mg m/r capsule	0
fenoterol	0
fenpaed 100mg/5ml s/f oral suspension	0
fentanyl+droperidol	0
feprapax 70mg tablet	0
fepron 600mg tablet	0
fergon 300mg tablet	0
ferriprox 500mg tablet	0
ferrocap 330mg m/r capsule	0
ferrocap-f 350 m/r capsule	0
ferrocontin continus 454mg m/r tablet	0
ferrocontin folic continus tablet	0
ferromyn-s tablet	0
fertiral 1mg/2ml injection	0
fesovit m/r capsule	0
fig	0
filnarine sr 100mg m/r tablet	0
filnarine sr 10mg m/r tablet	0
filnarine sr 30mg m/r tablet	0
filnarine sr 60mg m/r tablet	0
finalgon ointment	0
flagyl 100mg/20ml infusion	0
flagyl 1g suppository	0
flagyl 200mg tablet	0
flagyl 500mg suppository	0
flagyl 500mg/100ml infusion	0
flagyl s 200mg/5ml suspension	0
flamatrol 10mg capsule	0
flar capsule	0
fleet phospho-soda solution	0
flemoxin solutab 375mg s/f dispersible tablet	0
fletchers' arachis oil retention enema	0
fletchers' enemette	0
fletchers' magnesium sulphate 50% retention enema	0
fletchers' micro-enema	0
fletchers' phosphate standard tube enema	0
flexin-25 continus m/r tablet	0
flosequinan	0
floxapen 125mg/5ml syrup	0
floxapen 1g injection (pdr for recon)	0
floxapen 250mg injection (pdr for recon)	0
floxapen 500mg injection (pdr for recon)	0
flu-amp 250/250mg capsule	0
fluclomix 250 capsule	0
fludara 10mg tablet	0
fluocinolone acetonide+neomycin sulphate 0.025%/0.5% cream	0
fluocinolone acetonide+neomycin sulphate 0.025%/0.5% oint	0
fluphenazine hcl+nortriptyline 500micrograms/10mg tablet	0
fluprednidene + miconazole	0
flurandrenolone	0
fml-neo eye drops	0
folex-350 tablet	0
fomac 135mg tablet	0
fomivirsen	0
forcaltonin 100iu/1ml injection	0
formulix 12mg/5ml elixir	0
fortagesic tablet	0
fortovase 200mg capsule	0
fortral 25mg tablet	0
fortral 30mg/1ml injection	0
fortral 50mg capsule	0
fortral 50mg suppository	0
fortral 60mg/2ml injection	0
fortum 1g injection (pdr for recon)	0
fortum 250mg injection (pdr for recon)	0
fortum 2g infusion (pdr for recon)	0
fortum 2g injection (pdr for recon)	0
fortum 3g injection (pdr for recon)	0
fortum 500mg injection (pdr for recon)	0
fortum monovial 2g i-v infusion (pdr for recon)	0
fortunan 500micrograms tablet	0
foscarnet	0
foscarnet 24mg/ml intravenous infusion	0
foscavir 6g/250ml intravenous infusion	0
frador tincture	0
framycetin	0
framycetin sulphate+gramicidin 1.5%/0.005% ointment	0
framycort ear drops	0
framycort eye drops	0
framycort eye ointment	0
framycort ointment	0
framygen cream	0
framygen ear drops	0
framygen eye drops	0
framygen eye ointment	0
friars balsam	0
froop 40mg tablet	0
froop co 5mg/40mg tablet	0
frusetic 40mg tablet	0
frusol 20mg/5ml s/f oral solution	0
fucidin 250mg/5ml suspension	0
fulcin 125mg tablet	0
fulcin 125mg/5ml oral suspension	0
fulcin 500mg tablet	0
fungilin ointment	0
fungizone 50mg i-v infusion (pdr for recon)	0
furacin 0.2% ointment	0
furadantin 100mg tablet	0
furadantin 25mg/5ml s/f suspension	0
furamide 500mg tablet	0
fuzeon 90mg/ml injection (pdr for recon)+solvent	0
galake tablet	0
galcodine 15mg/5ml s/f linctus	0
galcodine 3mg/5ml paediatric s/f linctus	0
galenamet 200mg tablet	0
galenamox 125mg/5ml s/f suspension	0
galenamox 125mg/5ml suspension	0
galenamox 250mg capsule	0
galenamox 250mg/5ml s/f suspension	0
galenamox 250mg/5ml suspension	0
galenamox 500mg capsule	0
galenomycin 250mg tablet	0
galenphol 5mg/5ml s/f linctus	0
galfer-vit capsule	0
galfloxin 250mg capsule	0
galfloxin 500mg capsule	0
galpharm single dose thrush treatment 150mg capsule	0
galprofen 100mg/5ml oral suspension	0
galsud 60mg tablet	0
gamophase 40mg capsule	0
ganda 1+0.2 eye drops	0
ganirelix	0
gantrisin 500mg tablet	0
gantrisin 500mg/5ml syrup	0
garamycin eye/ear drops	0
gastrese-la 15mg m/r tablet	0
gastric mucin 3.5% (porcine) spray	0
gastrils 500mg yellow (fruit) pastille	0
gastrobid continus 15mg m/r tablet	0
gastrozepin 50mg tablet	0
geangin 40mg tablet	0
gee's linctus	0
gelcosal gel	0
gelcotar gel	0
gelcotar liquid	0
gelusil tablet	0
genalat retard 10mg m/r tablet	0
genisol liquid	0
gentamicin 80mg/50ml intravenous infusion	0
gentian acid mixture	0
gentian acid oral solution	0
genticin 0.3% ointment	0
genticin 20mg/2ml paediatric injection	0
genticin 80mg/2ml injection ampoule	0
genticin powder	0
geref 50 injection (pdr for recon)+solvent	0
gestanin 5mg tablet	0
gestonorone	0
gestrinone	0
gestronol	0
gevral tablet	0
givitol capsule	0
glibenese 5mg tablet	0
glurenorm 30mg tablet	0
glutril 25mg tablet	0
glyconon 500mg tablet	0
glykola elixir	0
glymidine	0
glypressin 1mg injection	0
golytely powder	0
gonadorelin	0
gondafon 500mg tablet	0
graneodin eye ointment	0
granisetron product	0
gregoderm ointment	0
grepafloxacin product	0
grisovin 125mg tablet	0
grisovin 500mg tablet	0
guanethidine eye drops	0
guanethidine monosulphate+adrenaline 0.25%/0.05% eye drops	0
guanor expectorant syrup	0
guar flour	0
guar gum	0
guarem 5g/sachet granules	0
gyno-daktarin 1 ovule	0
gyno-daktarin 100mg tampon	0
gyno-daktarin combipack pessary+cream	0
gyno-pevaryl 1 150mg pessary	0
gyno-pevaryl 150mg pessary	0
gyno-pevaryl combipack	0
gynovalr-21 tablet	0
h.p.m.c in balanced salt solution 2% eye drops	0
halciderm topical 0.1% cream	0
halcinonide	0
halcion 125micrograms tablet	0
half-betadur cr 80mg m/r capsule	0
halfan 250mg tablet	0
halofantrine	0
halycitrol syrup	0
hamamelis + zinc oxide suppository	0
hamamelis water product	0
hamarin 100mg tablet	0
hamarin 300mg tablet	0
heemex ointment	0
helimet triple pack	0
herpetad cold sore 5% cream	0
herpid 5% application	0
hewletts cream	0
hexalen 50mg capsule	0
hexamidinum	0
hirsutism preparations	0
histac 150mg tablet	0
histalix expectorant syrup	0
